Scene Name,Region #,Bathroom,Bedroom,Dining room,Garage,Hall/stairwell,Kitchen,Laundry room,Living room,Office,Rec room,Unknown room,Weighted Room Proposal
00217-qz3829g1Lzf,7,0,12,0,0,0,0,0,0,0,0,25, Bedroom
00217-qz3829g1Lzf,8,0,0,0,0,0,0,0,0,0,0,21, Unknown room
00217-qz3829g1Lzf,9,0,0,0,0,0,7,0,0,0,0,21, Kitchen
00217-qz3829g1Lzf,10,4,0,0,0,0,0,0,0,0,0,26, Bathroom
00217-qz3829g1Lzf,11,0,0,0,0,0,0,0,0,0,0,17, Unknown room
00217-qz3829g1Lzf,12,0,2,0,0,0,0,0,3,3,0,51, Tie: Office & Living room
00222-g8Xrdbe9fir,0,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00222-g8Xrdbe9fir,1,0,11,0,0,0,0,0,0,0,0,9, Bedroom
00222-g8Xrdbe9fir,2,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00222-g8Xrdbe9fir,3,4,0,0,0,0,0,0,0,0,0,11, Bathroom
00222-g8Xrdbe9fir,4,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00222-g8Xrdbe9fir,5,0,0,0,0,0,5,0,1,0,0,17, Kitchen
00222-g8Xrdbe9fir,6,0,0,0,6,0,0,0,0,0,0,12, Garage
00222-g8Xrdbe9fir,7,0,0,0,0,1,0,0,0,0,0,6, Hall/stairwell
00222-g8Xrdbe9fir,8,5,0,0,0,0,0,0,0,0,0,9, Bathroom
00222-g8Xrdbe9fir,9,0,0,0,0,0,0,0,0,0,0,3, Unknown room
00222-g8Xrdbe9fir,10,0,11,0,0,0,0,0,1,0,0,9, Bedroom
00234-nACV8wLu1u5,0,0,0,0,0,0,0,0,2,0,0,32, Living room
00234-nACV8wLu1u5,1,0,11,0,0,0,0,0,0,0,0,9, Bedroom
00234-nACV8wLu1u5,2,10,0,0,0,0,0,0,0,0,0,17, Bathroom
00234-nACV8wLu1u5,3,0,11,0,0,0,0,0,0,0,0,19, Bedroom
00234-nACV8wLu1u5,4,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00234-nACV8wLu1u5,5,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00234-nACV8wLu1u5,6,5,0,0,0,0,0,0,0,0,0,7, Bathroom
00234-nACV8wLu1u5,7,0,0,0,0,0,0,0,0,0,0,5, Unknown room
00234-nACV8wLu1u5,8,0,0,0,2,0,0,1,0,0,0,43, Garage
00234-nACV8wLu1u5,9,0,0,0,0,0,5,0,0,0,0,20, Kitchen
00234-nACV8wLu1u5,10,0,0,0,0,0,0,0,3,0,0,26, Living room
00234-nACV8wLu1u5,11,3,0,0,0,0,0,0,0,0,0,17, Bathroom
00234-nACV8wLu1u5,12,0,0,0,0,1,0,0,0,0,0,16, Hall/stairwell
00234-nACV8wLu1u5,13,0,0,0,0,1,0,0,0,0,0,10, Hall/stairwell
00238-j6fHrce9pHR,0,0,1,0,0,0,0,0,3,0,0,17, Living room
00238-j6fHrce9pHR,1,0,0,2,0,0,0,0,0,0,0,13, Dining room
00238-j6fHrce9pHR,2,0,11,0,0,0,0,0,0,2,0,13, Bedroom
00238-j6fHrce9pHR,3,0,0,0,3,0,1,0,0,0,0,16, Garage
00238-j6fHrce9pHR,4,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00238-j6fHrce9pHR,5,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00238-j6fHrce9pHR,6,2,0,0,0,0,0,0,0,0,0,18, Bathroom
00238-j6fHrce9pHR,7,0,0,0,0,0,5,0,0,0,0,16, Kitchen
00238-j6fHrce9pHR,8,0,0,0,0,0,0,0,2,0,0,16, Living room
00238-j6fHrce9pHR,9,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00238-j6fHrce9pHR,10,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00238-j6fHrce9pHR,11,0,0,0,0,3,0,0,0,0,0,13, Hall/stairwell
00238-j6fHrce9pHR,12,0,12,0,0,0,0,0,0,0,0,15, Bedroom
00238-j6fHrce9pHR,13,4,0,0,0,0,0,0,0,0,0,14, Bathroom
00238-j6fHrce9pHR,14,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00238-j6fHrce9pHR,15,0,12,0,0,0,0,0,0,0,0,12, Bedroom
00238-j6fHrce9pHR,16,4,0,0,0,0,0,0,0,0,0,16, Bathroom
00238-j6fHrce9pHR,17,0,0,0,0,0,0,0,1,3,0,21, Office
00238-j6fHrce9pHR,18,0,11,0,0,0,0,0,1,0,0,19, Bedroom
00238-j6fHrce9pHR,19,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00238-j6fHrce9pHR,20,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00238-j6fHrce9pHR,21,4,0,0,0,0,0,0,0,0,0,15, Bathroom
00238-j6fHrce9pHR,22,2,0,0,0,0,0,0,0,0,0,14, Bathroom
00241-h6nwVLpAKQz,0,0,0,0,0,1,0,0,0,0,0,7, Hall/stairwell
00241-h6nwVLpAKQz,1,4,0,0,0,0,0,0,0,0,0,15, Bathroom
00241-h6nwVLpAKQz,2,5,0,0,0,0,0,0,0,0,0,12, Bathroom
00241-h6nwVLpAKQz,3,0,12,0,0,0,0,0,0,0,0,18, Bedroom
00241-h6nwVLpAKQz,4,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00241-h6nwVLpAKQz,5,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00241-h6nwVLpAKQz,6,0,11,0,0,0,0,0,0,0,0,14, Bedroom
00241-h6nwVLpAKQz,7,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00241-h6nwVLpAKQz,8,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00241-h6nwVLpAKQz,9,0,0,0,0,1,0,0,0,0,0,2, Hall/stairwell
00241-h6nwVLpAKQz,10,2,0,0,0,0,0,0,0,0,0,14, Bathroom
00241-h6nwVLpAKQz,11,0,0,0,0,0,4,0,0,0,0,17, Kitchen
00241-h6nwVLpAKQz,12,0,0,0,0,0,0,0,1,0,0,22, Living room
00241-h6nwVLpAKQz,13,0,0,0,0,1,0,0,0,0,0,15, Hall/stairwell
00245-741Fdj7NLF9,0,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00245-741Fdj7NLF9,1,0,1,0,0,0,7,0,1,0,0,36, Kitchen
00245-741Fdj7NLF9,2,8,0,0,0,0,0,0,0,0,0,20, Bathroom
00245-741Fdj7NLF9,3,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00245-741Fdj7NLF9,4,0,11,0,0,0,0,0,0,0,0,16, Bedroom
00245-741Fdj7NLF9,5,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00250-U3oQjwTuMX8,0,0,0,0,0,0,0,0,1,0,0,13, Living room
00250-U3oQjwTuMX8,1,0,10,0,0,0,0,0,1,0,0,20, Bedroom
00250-U3oQjwTuMX8,2,6,0,0,0,0,0,0,0,0,0,14, Bathroom
00250-U3oQjwTuMX8,3,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00250-U3oQjwTuMX8,4,0,1,0,0,0,7,0,0,0,0,24, Kitchen
00250-U3oQjwTuMX8,5,4,0,0,0,0,0,0,0,0,0,9, Bathroom
00250-U3oQjwTuMX8,6,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00250-U3oQjwTuMX8,7,0,0,2,0,0,0,0,1,0,0,24, Dining room
00250-U3oQjwTuMX8,8,0,0,0,0,0,1,0,1,0,0,16, Tie: Kitchen & Living room
00250-U3oQjwTuMX8,9,0,10,0,0,0,0,0,0,0,0,7, Bedroom
00250-U3oQjwTuMX8,10,0,11,0,0,0,0,0,0,3,0,21, Bedroom
00250-U3oQjwTuMX8,11,0,1,0,0,0,0,0,0,0,0,9, Bedroom
00250-U3oQjwTuMX8,12,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00250-U3oQjwTuMX8,13,6,0,0,0,0,0,0,0,0,0,14, Bathroom
00250-U3oQjwTuMX8,14,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00250-U3oQjwTuMX8,15,9,0,0,0,0,0,0,0,0,0,10, Bathroom
00250-U3oQjwTuMX8,16,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00250-U3oQjwTuMX8,17,0,10,0,0,0,0,0,1,0,0,24, Bedroom
00250-U3oQjwTuMX8,18,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00251-wsAYBFtQaL7,0,0,0,0,4,0,0,0,0,0,0,29, Garage
00251-wsAYBFtQaL7,1,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00251-wsAYBFtQaL7,2,0,1,0,0,0,0,0,0,0,0,18, Bedroom
00251-wsAYBFtQaL7,3,0,0,0,0,0,8,0,0,0,0,17, Kitchen
00251-wsAYBFtQaL7,4,0,0,2,0,0,0,0,0,0,0,10, Dining room
00251-wsAYBFtQaL7,5,0,0,0,0,0,0,0,2,0,0,19, Living room
00251-wsAYBFtQaL7,6,0,0,0,0,0,0,0,1,0,0,23, Living room
00251-wsAYBFtQaL7,7,0,0,0,0,0,0,0,0,0,0,17, Unknown room
00251-wsAYBFtQaL7,8,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00251-wsAYBFtQaL7,9,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00251-wsAYBFtQaL7,10,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00251-wsAYBFtQaL7,11,3,0,0,0,0,0,0,0,0,0,13, Bathroom
00251-wsAYBFtQaL7,12,0,11,0,0,0,0,0,0,1,0,29, Bedroom
00251-wsAYBFtQaL7,13,0,0,0,0,0,0,0,0,1,0,24, Office
00251-wsAYBFtQaL7,14,1,0,0,0,0,0,0,0,0,0,13, Bathroom
00251-wsAYBFtQaL7,15,5,0,0,0,0,0,0,0,0,0,16, Bathroom
00254-YMNvYDhK8mB,0,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00254-YMNvYDhK8mB,1,0,0,0,0,0,0,0,0,2,0,11, Office
00254-YMNvYDhK8mB,2,0,0,0,0,0,0,0,0,1,0,9, Office
00254-YMNvYDhK8mB,3,0,0,0,0,0,0,0,0,3,0,18, Office
00254-YMNvYDhK8mB,4,0,0,0,0,0,0,0,0,3,0,23, Office
00254-YMNvYDhK8mB,5,0,0,0,0,0,0,0,0,3,0,20, Office
00254-YMNvYDhK8mB,6,0,0,0,0,0,0,0,0,5,0,38, Office
00254-YMNvYDhK8mB,7,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00254-YMNvYDhK8mB,8,2,0,0,0,0,0,0,0,0,0,14, Bathroom
00254-YMNvYDhK8mB,9,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00254-YMNvYDhK8mB,10,0,0,0,0,0,0,0,0,1,0,12, Office
00254-YMNvYDhK8mB,11,0,0,0,0,0,0,0,1,0,0,22, Living room
00254-YMNvYDhK8mB,12,0,0,0,0,0,0,0,1,2,0,33, Office
00254-YMNvYDhK8mB,13,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00255-NGyoyh91xXJ,0,0,0,0,0,0,0,0,2,0,0,17, Living room
00255-NGyoyh91xXJ,1,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00255-NGyoyh91xXJ,2,0,0,1,0,0,0,0,0,0,0,11, Dining room
00255-NGyoyh91xXJ,3,0,0,0,0,0,8,0,0,0,0,15, Kitchen
00255-NGyoyh91xXJ,4,4,0,0,0,0,0,0,0,0,0,8, Bathroom
00255-NGyoyh91xXJ,5,4,0,0,0,0,0,0,0,0,0,8, Bathroom
00255-NGyoyh91xXJ,6,0,13,0,0,0,0,0,0,1,0,16, Bedroom
00255-NGyoyh91xXJ,7,0,14,0,0,0,0,0,0,0,0,14, Bedroom
00255-NGyoyh91xXJ,8,7,0,0,0,0,0,0,0,0,0,10, Bathroom
00255-NGyoyh91xXJ,9,0,14,0,0,0,0,0,0,0,0,21, Bedroom
00255-NGyoyh91xXJ,10,5,0,0,0,0,0,0,0,0,0,12, Bathroom
00255-NGyoyh91xXJ,11,0,12,0,0,0,0,0,0,1,0,17, Bedroom
00255-NGyoyh91xXJ,12,8,0,0,0,0,0,0,0,0,0,11, Bathroom
00256-92vYG1q49FY,0,0,0,0,0,0,0,0,1,1,0,29, Tie: Office & Living room
00256-92vYG1q49FY,1,0,0,0,0,0,0,0,0,0,0,16, Unknown room
00256-92vYG1q49FY,2,1,0,0,0,0,0,0,0,0,0,13, Bathroom
00256-92vYG1q49FY,3,3,0,0,0,0,0,0,0,0,0,16, Bathroom
00256-92vYG1q49FY,4,0,12,0,0,0,0,0,1,0,0,26, Bedroom
00256-92vYG1q49FY,5,0,0,0,0,0,0,0,0,1,1,10, Tie: Office & Rec room
00256-92vYG1q49FY,6,0,1,0,0,0,0,0,2,0,0,36, Living room
00256-92vYG1q49FY,7,0,13,0,0,0,0,0,0,0,0,24, Bedroom
00256-92vYG1q49FY,8,0,0,0,0,0,6,1,0,0,0,28, Kitchen
00256-92vYG1q49FY,9,0,0,0,0,0,0,0,2,0,0,25, Living room
00256-92vYG1q49FY,10,0,0,0,0,1,0,0,0,0,0,26, Hall/stairwell
00256-92vYG1q49FY,11,0,12,0,0,0,0,0,0,0,0,27, Bedroom
00256-92vYG1q49FY,12,0,0,0,0,0,0,0,0,0,0,31, Unknown room
00256-92vYG1q49FY,13,0,10,0,0,0,0,0,0,0,0,9, Bedroom
00256-92vYG1q49FY,14,0,0,0,0,0,0,0,2,1,0,27, Living room
00256-92vYG1q49FY,15,5,0,0,0,0,0,0,0,0,0,14, Bathroom
00256-92vYG1q49FY,16,0,12,0,0,0,0,0,0,0,0,18, Bedroom
00256-92vYG1q49FY,17,4,0,0,0,0,0,0,0,0,0,18, Bathroom
00256-92vYG1q49FY,18,0,10,0,0,0,0,0,0,1,0,20, Bedroom
00256-92vYG1q49FY,19,0,0,0,0,0,6,0,0,0,0,42, Kitchen
00258-2Pc8W48bu21,1,0,10,0,0,0,0,0,0,0,0,23, Bedroom
00258-2Pc8W48bu21,2,5,0,0,0,0,0,0,0,0,0,19, Bathroom
00258-2Pc8W48bu21,3,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00258-2Pc8W48bu21,4,0,10,0,0,0,0,0,0,0,0,24, Bedroom
00258-2Pc8W48bu21,5,0,0,0,0,0,0,0,1,0,0,18, Living room
00258-2Pc8W48bu21,6,0,11,0,0,0,0,0,0,0,0,21, Bedroom
00258-2Pc8W48bu21,7,5,0,0,0,0,0,0,0,0,0,13, Bathroom
00258-2Pc8W48bu21,8,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00258-2Pc8W48bu21,9,0,10,0,0,0,0,0,0,0,0,22, Bedroom
00258-2Pc8W48bu21,10,5,0,0,0,0,0,0,0,0,0,15, Bathroom
00258-2Pc8W48bu21,11,0,0,0,0,0,0,0,2,0,1,21, Living room
00258-2Pc8W48bu21,12,0,0,0,0,1,0,0,0,0,0,18, Hall/stairwell
00258-2Pc8W48bu21,13,0,0,0,0,0,0,0,0,0,0,16, Unknown room
00258-2Pc8W48bu21,14,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00258-2Pc8W48bu21,15,0,0,0,0,0,5,0,0,0,0,21, Kitchen
00258-2Pc8W48bu21,16,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00258-2Pc8W48bu21,17,0,0,0,0,0,0,0,1,0,0,22, Living room
00258-2Pc8W48bu21,18,0,10,0,0,0,0,0,0,0,0,23, Bedroom
00258-2Pc8W48bu21,19,4,0,0,0,0,0,0,0,0,0,24, Bathroom
00258-2Pc8W48bu21,20,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00258-2Pc8W48bu21,21,1,0,0,0,0,0,0,0,0,0,9, Bathroom
00258-2Pc8W48bu21,22,0,0,0,0,0,0,1,0,0,0,19, Laundry room
00258-2Pc8W48bu21,23,0,0,0,0,0,0,0,0,1,0,23, Office
00258-2Pc8W48bu21,24,0,0,0,0,0,0,0,1,0,0,16, Living room
00261-fK2vEV32Lag,1,0,10,0,0,0,0,0,0,0,0,18, Bedroom
00261-fK2vEV32Lag,2,0,0,0,0,0,0,0,1,0,0,20, Living room
00261-fK2vEV32Lag,3,0,0,0,0,0,0,0,0,2,0,20, Office
00261-fK2vEV32Lag,4,2,0,0,0,0,0,1,0,0,0,12, Bathroom
00261-fK2vEV32Lag,5,0,12,0,0,0,0,0,0,0,0,15, Bedroom
00261-fK2vEV32Lag,6,0,0,0,0,0,0,0,0,1,0,24, Office
00261-fK2vEV32Lag,7,0,0,0,0,0,4,0,0,0,0,22, Kitchen
00261-fK2vEV32Lag,8,0,0,0,0,1,0,0,0,0,0,20, Hall/stairwell
00261-fK2vEV32Lag,9,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00261-fK2vEV32Lag,10,2,0,0,0,0,0,0,0,0,0,16, Bathroom
00262-1xGrZPxG1Hz,1,0,0,0,0,0,0,0,1,0,1,28, Tie: Living room & Rec room
00262-1xGrZPxG1Hz,2,0,10,0,0,0,0,0,0,0,0,14, Bedroom
00262-1xGrZPxG1Hz,3,6,0,0,0,0,0,0,0,0,0,17, Bathroom
00262-1xGrZPxG1Hz,4,0,0,0,0,0,0,0,0,0,0,20, Unknown room
00262-1xGrZPxG1Hz,5,0,0,0,0,2,6,0,0,0,0,20, Kitchen
00262-1xGrZPxG1Hz,6,0,10,0,0,0,0,0,0,0,0,16, Bedroom
00262-1xGrZPxG1Hz,7,0,0,0,0,0,1,0,0,0,0,16, Kitchen
00262-1xGrZPxG1Hz,8,2,0,0,0,0,0,0,0,0,0,16, Bathroom
00262-1xGrZPxG1Hz,9,1,0,0,0,0,0,1,0,0,0,21, Tie: Laundry room & Bathroom
00263-GGBvSFddQgs,0,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00263-GGBvSFddQgs,1,0,0,0,0,1,4,0,1,0,0,27, Kitchen
00263-GGBvSFddQgs,2,1,12,0,0,0,0,0,0,0,0,11, Bedroom
00263-GGBvSFddQgs,3,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00263-GGBvSFddQgs,4,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00263-GGBvSFddQgs,5,1,0,0,0,0,0,1,0,0,0,11, Tie: Laundry room & Bathroom
00263-GGBvSFddQgs,6,4,0,0,0,0,0,0,0,0,0,12, Bathroom
00263-GGBvSFddQgs,7,0,0,0,0,1,0,0,0,0,0,7, Hall/stairwell
00263-GGBvSFddQgs,8,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00263-GGBvSFddQgs,9,0,0,0,0,0,0,0,2,1,0,21, Living room
00263-GGBvSFddQgs,10,0,0,0,0,0,5,0,0,0,0,28, Kitchen
00263-GGBvSFddQgs,11,0,1,0,0,0,0,0,0,2,0,9, Office
00263-GGBvSFddQgs,12,0,1,0,0,1,0,0,0,0,0,9, Tie: Bedroom & Hall/stairwell
00263-GGBvSFddQgs,13,0,14,0,0,0,0,0,0,0,0,13, Bedroom
00263-GGBvSFddQgs,14,0,13,0,0,0,0,0,0,0,0,16, Bedroom
00263-GGBvSFddQgs,15,0,12,0,0,0,0,0,0,0,0,15, Bedroom
00263-GGBvSFddQgs,16,5,0,0,0,0,0,0,0,0,0,13, Bathroom
00263-GGBvSFddQgs,17,6,0,0,0,0,0,0,0,0,0,14, Bathroom
00263-GGBvSFddQgs,18,0,11,0,0,0,0,0,0,0,0,13, Bedroom
00267-gQ3xxshDiCz,0,0,11,0,0,0,0,0,0,0,0,21, Bedroom
00267-gQ3xxshDiCz,1,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00267-gQ3xxshDiCz,2,0,0,0,0,0,0,0,0,0,0,23, Unknown room
00267-gQ3xxshDiCz,3,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00267-gQ3xxshDiCz,4,0,0,0,0,0,0,0,1,0,0,19, Living room
00267-gQ3xxshDiCz,5,0,0,0,0,0,0,0,0,2,0,23, Office
00267-gQ3xxshDiCz,6,0,0,0,0,0,5,0,0,0,0,24, Kitchen
00267-gQ3xxshDiCz,7,6,0,0,0,0,0,0,0,0,0,10, Bathroom
00267-gQ3xxshDiCz,8,0,10,0,0,0,0,0,0,0,0,22, Bedroom
00267-gQ3xxshDiCz,9,0,0,0,0,0,0,0,1,0,0,20, Living room
00267-gQ3xxshDiCz,10,0,0,0,0,1,0,0,0,0,0,7, Hall/stairwell
00267-gQ3xxshDiCz,11,0,0,0,0,1,0,0,0,0,0,6, Hall/stairwell
00269-JNiWU5TZLtt,1,0,0,0,0,0,0,0,0,1,0,20, Office
00269-JNiWU5TZLtt,2,0,0,0,0,0,0,0,0,0,0,19, Unknown room
00269-JNiWU5TZLtt,3,0,0,0,0,0,0,0,0,0,0,20, Unknown room
00269-JNiWU5TZLtt,4,0,0,0,0,0,0,0,0,0,0,22, Unknown room
00269-JNiWU5TZLtt,5,0,0,0,0,0,0,0,0,0,0,21, Unknown room
00269-JNiWU5TZLtt,6,0,0,0,0,0,0,0,0,0,0,21, Unknown room
00269-JNiWU5TZLtt,7,0,0,0,0,0,0,0,0,0,0,17, Unknown room
00269-JNiWU5TZLtt,8,0,0,0,0,0,0,0,1,0,0,30, Living room
00269-JNiWU5TZLtt,9,0,0,0,0,0,0,0,0,0,0,24, Unknown room
00269-JNiWU5TZLtt,10,0,0,0,0,0,0,0,0,1,0,35, Office
00269-JNiWU5TZLtt,11,0,0,0,0,0,1,0,0,0,0,39, Kitchen
00269-JNiWU5TZLtt,12,0,0,0,0,0,1,0,1,1,0,25, Tie: Office & Kitchen & Living room
00272-kA2nG18hCAr,1,0,12,0,0,0,0,0,0,0,0,29, Bedroom
00272-kA2nG18hCAr,2,4,0,0,0,0,0,0,0,0,0,18, Bathroom
00272-kA2nG18hCAr,3,0,11,0,0,0,0,0,0,0,0,25, Bedroom
00272-kA2nG18hCAr,4,0,1,0,0,0,0,0,0,2,0,27, Office
00272-kA2nG18hCAr,5,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00272-kA2nG18hCAr,6,3,0,0,0,0,0,0,0,0,0,18, Bathroom
00272-kA2nG18hCAr,7,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00272-kA2nG18hCAr,8,0,0,0,0,0,6,0,0,1,0,26, Kitchen
00272-kA2nG18hCAr,9,0,0,0,3,2,0,0,0,0,0,42, Garage
00272-kA2nG18hCAr,10,0,0,0,0,2,0,0,2,0,0,29, Tie: Living room & Hall/stairwell
00272-kA2nG18hCAr,11,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00272-kA2nG18hCAr,12,0,0,0,0,0,1,0,0,0,0,11, Kitchen
00272-kA2nG18hCAr,13,0,0,0,0,0,0,0,2,0,0,30, Living room
00272-kA2nG18hCAr,14,3,0,0,0,0,0,0,0,0,0,16, Bathroom
00272-kA2nG18hCAr,15,0,0,0,0,0,1,1,0,0,1,37, Tie: Laundry room & Kitchen & Rec room
00294-PPTLa8SkUfo,0,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00294-PPTLa8SkUfo,1,0,0,0,0,2,0,0,0,0,0,13, Hall/stairwell
00294-PPTLa8SkUfo,2,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00294-PPTLa8SkUfo,3,0,11,0,0,1,0,0,1,0,0,23, Bedroom
00294-PPTLa8SkUfo,4,4,0,0,0,0,0,0,0,0,0,19, Bathroom
00294-PPTLa8SkUfo,5,8,0,0,0,0,0,0,0,0,0,2, Bathroom
00294-PPTLa8SkUfo,6,0,1,0,0,0,0,0,0,0,0,18, Bedroom
00294-PPTLa8SkUfo,7,3,0,0,0,0,0,0,0,0,0,16, Bathroom
00294-PPTLa8SkUfo,8,0,10,0,0,0,0,0,0,0,0,14, Bedroom
00294-PPTLa8SkUfo,9,0,0,0,0,0,4,0,0,0,0,12, Kitchen
00294-PPTLa8SkUfo,10,0,0,0,0,0,0,0,1,0,0,22, Living room
00294-PPTLa8SkUfo,11,0,0,0,0,0,8,0,0,0,0,18, Kitchen
00294-PPTLa8SkUfo,12,0,1,0,0,1,0,0,4,0,0,34, Living room
00294-PPTLa8SkUfo,13,0,12,0,0,0,0,0,1,0,0,16, Bedroom
00294-PPTLa8SkUfo,14,6,0,0,0,0,0,0,0,0,0,17, Bathroom
00294-PPTLa8SkUfo,15,0,1,0,0,0,0,0,1,0,0,20, Tie: Bedroom & Living room
00294-PPTLa8SkUfo,16,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00294-PPTLa8SkUfo,17,5,0,0,0,0,0,0,0,0,0,21, Bathroom
00294-PPTLa8SkUfo,18,0,12,0,0,0,0,0,1,0,0,28, Bedroom
00299-bdp1XNEdvmW,0,0,0,0,0,0,0,0,1,4,0,23, Office
00299-bdp1XNEdvmW,1,0,0,2,0,0,9,0,1,0,0,46, Kitchen
00299-bdp1XNEdvmW,2,0,11,0,0,0,0,0,0,2,0,25, Bedroom
00299-bdp1XNEdvmW,3,8,0,0,0,0,0,0,0,0,0,13, Bathroom
00299-bdp1XNEdvmW,4,0,10,0,0,0,0,0,0,0,0,18, Bedroom
00299-bdp1XNEdvmW,5,8,0,0,0,0,0,0,0,0,0,10, Bathroom
00299-bdp1XNEdvmW,6,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00304-X6Pct1msZv5,0,0,1,0,0,0,0,0,1,0,0,26, Tie: Bedroom & Living room
00304-X6Pct1msZv5,1,0,1,0,0,0,1,0,0,0,0,11, Tie: Bedroom & Kitchen
00304-X6Pct1msZv5,2,0,0,0,0,0,3,0,0,0,0,14, Kitchen
00304-X6Pct1msZv5,3,0,1,0,0,0,0,0,0,1,0,24, Tie: Bedroom & Office
00304-X6Pct1msZv5,4,0,11,0,0,0,0,0,0,1,0,23, Bedroom
00304-X6Pct1msZv5,5,2,0,0,0,0,0,0,0,0,0,17, Bathroom
00304-X6Pct1msZv5,6,0,1,0,0,0,0,0,0,0,0,9, Bedroom
00304-X6Pct1msZv5,7,0,11,0,0,0,0,0,0,1,0,23, Bedroom
00304-X6Pct1msZv5,8,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00304-X6Pct1msZv5,9,6,0,0,0,0,0,0,0,0,0,14, Bathroom
00304-X6Pct1msZv5,10,0,12,0,0,0,0,0,0,0,0,18, Bedroom
00307-vDfkYo5VqEQ,0,0,0,0,0,0,7,0,1,0,0,39, Kitchen
00307-vDfkYo5VqEQ,1,0,0,0,0,2,0,0,0,0,0,10, Hall/stairwell
00307-vDfkYo5VqEQ,2,0,0,0,0,2,0,0,0,3,0,16, Office
00307-vDfkYo5VqEQ,3,0,0,0,0,0,0,0,1,0,0,20, Living room
00307-vDfkYo5VqEQ,4,0,10,0,0,0,0,0,0,0,0,19, Bedroom
00307-vDfkYo5VqEQ,5,3,0,0,0,0,0,0,0,0,0,12, Bathroom
00307-vDfkYo5VqEQ,6,0,10,0,0,0,0,0,1,0,0,19, Bedroom
00307-vDfkYo5VqEQ,7,4,0,0,0,0,0,0,0,0,0,20, Bathroom
00307-vDfkYo5VqEQ,8,0,0,0,0,0,0,0,0,0,0,1, Unknown room
00313-PE6kVEtrxtj,0,0,0,0,0,2,0,0,0,0,0,25, Hall/stairwell
00313-PE6kVEtrxtj,1,0,1,0,0,0,1,1,0,0,0,37, Tie: Laundry room & Bedroom & Kitchen
00313-PE6kVEtrxtj,2,10,0,0,0,0,0,0,0,0,0,28, Bathroom
00313-PE6kVEtrxtj,3,0,0,0,0,0,9,0,0,0,0,45, Kitchen
00313-PE6kVEtrxtj,4,0,0,2,0,0,0,0,0,0,0,16, Dining room
00313-PE6kVEtrxtj,5,0,0,0,0,0,0,0,1,0,0,30, Living room
00313-PE6kVEtrxtj,6,0,1,0,0,0,0,0,0,0,0,15, Bedroom
00313-PE6kVEtrxtj,7,0,13,0,0,0,0,0,0,0,0,22, Bedroom
